"","State","date","price"
"621","North Carolina","2001-01-31",79061.4389827536
"622","Michigan","2001-01-31",75906.4977106076
"623","New Jersey","2001-01-31",124712.833669796
"624","Virginia","2001-01-31",79467.0933202498
"625","Washington","2001-01-31",131519.748686841
"626","Arizona","2001-01-31",108854.21014514
"627","Massachusetts","2001-01-31",163935.17802084
"628","Tennessee","2001-01-31",68439.7399247505
"629","Indiana","2001-01-31",57019.7310172945
"630","Maryland","2001-01-31",97377.0144464647
"631","Missouri","2001-01-31",58443.6096529831
"632","Wisconsin","2001-01-31",88063.6415534617
"633","Colorado","2001-01-31",136216.52823763
"634","Minnesota","2001-01-31",105098.752348254
"635","South Carolina","2001-01-31",76409.0196701972
"636","Alabama","2001-01-31",55912.396402871
"637","Louisiana","2001-01-31",67531.7128714858
"638","Kentucky","2001-01-31",57968.2080660456
"639","Oregon","2001-01-31",107870.127480442
"640","Oklahoma","2001-01-31",33103.7495943545
"641","Connecticut","2001-01-31",120258.120578605
"642","Utah","2001-01-31",121251.913476905
"643","Iowa","2001-01-31",65936.9529222254
"644","Nevada","2001-01-31",112632.288579758
"645","Arkansas","2001-01-31",51407.9158719016
"646","Mississippi","2001-01-31",NA
"647","Kansas","2001-01-31",47103.8073414668
"648","New Mexico","2001-01-31",NA
"649","Nebraska","2001-01-31",68598.4867261125
"650","Idaho","2001-01-31",80671.1790893556
"651","West Virginia","2001-01-31",39515.3137928324
"652","Hawaii","2001-01-31",149645.094291996
"653","New Hampshire","2001-01-31",107622.096817543
"654","Maine","2001-01-31",90243.8776094296
"655","Rhode Island","2001-01-31",111281.504618639
"656","Montana","2001-01-31",NA
"657","Delaware","2001-01-31",102061.590833048
"658","South Dakota","2001-01-31",NA
"659","North Dakota","2001-01-31",NA
"660","Alaska","2001-01-31",94881.5594349176
"661","District of Columbia","2001-01-31",157873.342427644
"662","Vermont","2001-01-31",88177.5643554437
"663","Wyoming","2001-01-31",NA
"664","California","2001-02-28",159552.767965336
"665","Texas","2001-02-28",58443.7366637051
"666","Florida","2001-02-28",78324.7122939451
"667","New York","2001-02-28",102686.015814043
"668","Pennsylvania","2001-02-28",67344.3373455028
"669","Illinois","2001-02-28",83156.1314233041
"670","Ohio","2001-02-28",66947.403540413
"671","Georgia","2001-02-28",71357.553414765
"672","North Carolina","2001-02-28",79291.9230368814
"673","Michigan","2001-02-28",76235.2737581281
"674","New Jersey","2001-02-28",125769.265762853
"675","Virginia","2001-02-28",79940.2716572991
"676","Washington","2001-02-28",132147.117601945
"677","Arizona","2001-02-28",109277.242960597
"678","Massachusetts","2001-02-28",165745.891613357
"679","Tennessee","2001-02-28",68634.3660233409
"680","Indiana","2001-02-28",57228.0072210749
"681","Maryland","2001-02-28",97831.0208824147
"682","Missouri","2001-02-28",58711.0742410366
"683","Wisconsin","2001-02-28",88369.1960178068
"684","Colorado","2001-02-28",137610.9711373
"685","Minnesota","2001-02-28",106143.809543256
"686","South Carolina","2001-02-28",76569.0822319803
"687","Alabama","2001-02-28",56125.2775227992
"688","Louisiana","2001-02-28",67775.5649199792
"689","Kentucky","2001-02-28",58242.9825906742
"690","Oregon","2001-02-28",108201.200823607
"691","Oklahoma","2001-02-28",33254.304445973
"692","Connecticut","2001-02-28",121021.248996892
"693","Utah","2001-02-28",121465.626267621
"694","Iowa","2001-02-28",66108.9383039785
"695","Nevada","2001-02-28",113154.312464324
"696","Arkansas","2001-02-28",51656.1382720237
"697","Mississippi","2001-02-28",NA
"698","Kansas","2001-02-28",47447.2924248099
"699","New Mexico","2001-02-28",NA
"700","Nebraska","2001-02-28",68829.9561697501
"701","Idaho","2001-02-28",80915.360488221
"702","West Virginia","2001-02-28",39747.1141727845
"703","Hawaii","2001-02-28",149809.650621055
"704","New Hampshire","2001-02-28",108924.71504595
"705","Maine","2001-02-28",91311.3863949565
"706","Rhode Island","2001-02-28",112130.809919265
"707","Montana","2001-02-28",NA
"708","Delaware","2001-02-28",102647.553794254
"709","South Dakota","2001-02-28",NA
"710","North Dakota","2001-02-28",NA
"711","Alaska","2001-02-28",95456.7119963386
"712","District of Columbia","2001-02-28",158812.077782808
"713","Vermont","2001-02-28",88814.1646164143
"714","Wyoming","2001-02-28",NA
"715","California","2001-03-31",161250.135866103
"716","Texas","2001-03-31",58286.9081448035
"717","Florida","2001-03-31",78815.3889944654
"718","New York","2001-03-31",103109.523969261
"719","Pennsylvania","2001-03-31",67592.1765925622
"720","Illinois","2001-03-31",83626.070203912
"721","Ohio","2001-03-31",67145.3520475393
"722","Georgia","2001-03-31",71748.0274406879
"723","North Carolina","2001-03-31",79484.3709935769
"724","Michigan","2001-03-31",76499.1618418134
"725","New Jersey","2001-03-31",126799.21986148
"726","Virginia","2001-03-31",80414.9596445694
"727","Washington","2001-03-31",132758.481043655
"728","Arizona","2001-03-31",109694.438955927
"729","Massachusetts","2001-03-31",167571.924592348
"730","Tennessee","2001-03-31",68804.7019352979
"731","Indiana","2001-03-31",57362.6335063365
"732","Maryland","2001-03-31",98197.549591918
"733","Missouri","2001-03-31",59002.34266619
"734","Wisconsin","2001-03-31",88678.6965293441
"735","Colorado","2001-03-31",139018.857477042
"736","Minnesota","2001-03-31",107182.14124121
"737","South Carolina","2001-03-31",76775.7374354032
"738","Alabama","2001-03-31",56320.8481782083
"739","Louisiana","2001-03-31",67992.6806638151
"740","Kentucky","2001-03-31",58503.127993435
"741","Oregon","2001-03-31",108542.266093782
"742","Oklahoma","2001-03-31",33379.9451698279
"743","Connecticut","2001-03-31",121891.951350528
"744","Utah","2001-03-31",121640.744575536
"745","Iowa","2001-03-31",66210.1314410269
"746","Nevada","2001-03-31",113724.756944758
"747","Arkansas","2001-03-31",51830.8172572564
"748","Mississippi","2001-03-31",NA
"749","Kansas","2001-03-31",47823.1786995586
"750","New Mexico","2001-03-31",NA
"751","Nebraska","2001-03-31",68942.228653111
"752","Idaho","2001-03-31",81243.2312434957
"753","West Virginia","2001-03-31",39921.9672060094
"754","Hawaii","2001-03-31",150011.138179034
"755","New Hampshire","2001-03-31",110171.060678551
"756","Maine","2001-03-31",92386.8640523571
"757","Rhode Island","2001-03-31",112993.321231639
"758","Montana","2001-03-31",NA
"759","Delaware","2001-03-31",103231.28433249
"760","South Dakota","2001-03-31",NA
"761","North Dakota","2001-03-31",NA
"762","Alaska","2001-03-31",96989.475894657
"763","District of Columbia","2001-03-31",159943.223830797
"764","Vermont","2001-03-31",89505.7940654731
"765","Wyoming","2001-03-31",NA
"766","California","2001-04-30",163448.282322747
"767","Texas","2001-04-30",58207.3855702709
"768","Florida","2001-04-30",79399.0659277361
"769","New York","2001-04-30",103559.044336017
"770","Pennsylvania","2001-04-30",67853.4144068778
"771","Illinois","2001-04-30",84128.4580219654
"772","Ohio","2001-04-30",67333.6382571148
"773","Georgia","2001-04-30",72113.1535135519
"774","North Carolina","2001-04-30",79588.0959603981
"775","Michigan","2001-04-30",76772.5298751872
"776","New Jersey","2001-04-30",127891.19398247
"777","Virginia","2001-04-30",80928.6051909968
"778","Washington","2001-04-30",133351.161053507
"779","Arizona","2001-04-30",110106.437768504
"780","Massachusetts","2001-04-30",169446.062882163
"781","Tennessee","2001-04-30",68987.1031099709
"782","Indiana","2001-04-30",57510.1311991112
"783","Maryland","2001-04-30",98688.531268648
"784","Missouri","2001-04-30",59311.7822221091
"785","Wisconsin","2001-04-30",89037.9107508938
"786","Colorado","2001-04-30",140374.359823011
"787","Minnesota","2001-04-30",108339.339846103
"788","South Carolina","2001-04-30",76986.1568721644
"789","Alabama","2001-04-30",56488.1092883396
"790","Louisiana","2001-04-30",68287.6068009052
"791","Kentucky","2001-04-30",58757.8132611492
"792","Oregon","2001-04-30",108833.943607651
"793","Oklahoma","2001-04-30",33509.5201822526
"794","Connecticut","2001-04-30",122891.92711199
"795","Utah","2001-04-30",121881.656582157
"796","Iowa","2001-04-30",66343.3656788012
"797","Nevada","2001-04-30",114297.893183911
"798","Arkansas","2001-04-30",51912.611481331
"799","Mississippi","2001-04-30",NA
"800","Kansas","2001-04-30",48149.8859393024
"801","New Mexico","2001-04-30",NA
"802","Nebraska","2001-04-30",68978.4133471825
"803","Idaho","2001-04-30",81594.2077469694
"804","West Virginia","2001-04-30",40019.3409970245
"805","Hawaii","2001-04-30",150443.454001577
"806","New Hampshire","2001-04-30",111471.210240304
"807","Maine","2001-04-30",93251.9047992508
"808","Rhode Island","2001-04-30",113994.600840968
"809","Montana","2001-04-30",NA
"810","Delaware","2001-04-30",103813.722937326
"811","South Dakota","2001-04-30",NA
"812","North Dakota","2001-04-30",NA
"813","Alaska","2001-04-30",98900.8638865642
"814","District of Columbia","2001-04-30",161588.759654681
"815","Vermont","2001-04-30",90252.356363838
"816","Wyoming","2001-04-30",NA
"817","California","2001-05-31",165672.469437733
"818","Texas","2001-05-31",58258.6327610374
"819","Florida","2001-05-31",80039.6857620783
"820","New York","2001-05-31",104089.496487519
"821","Pennsylvania","2001-05-31",68113.5341721088
"822","Illinois","2001-05-31",84697.1092946385
"823","Ohio","2001-05-31",67539.8429510406
"824","Georgia","2001-05-31",72535.2395556127
"825","North Carolina","2001-05-31",79722.413982874
"826","Michigan","2001-05-31",77135.1307741393
"827","New Jersey","2001-05-31",128918.724381665
"828","Virginia","2001-05-31",81481.4138081013
"829","Washington","2001-05-31",133871.430192743
"830","Arizona","2001-05-31",110509.295184026
"831","Massachusetts","2001-05-31",171392.752980598
"832","Tennessee","2001-05-31",69150.7794985989
"833","Indiana","2001-05-31",57611.8405957664
"834","Maryland","2001-05-31",99234.5396294271
"835","Missouri","2001-05-31",59660.4432577539
"836","Wisconsin","2001-05-31",89431.0295100677
"837","Colorado","2001-05-31",141711.484975729
"838","Minnesota","2001-05-31",109490.031209026
"839","South Carolina","2001-05-31",77195.7804298973
"840","Alabama","2001-05-31",56694.1968441954
"841","Louisiana","2001-05-31",68645.4448108607
"842","Kentucky","2001-05-31",59046.2742777684
"843","Oregon","2001-05-31",109173.60724268
"844","Oklahoma","2001-05-31",33626.5298798875
"845","Connecticut","2001-05-31",123966.264980164
"846","Utah","2001-05-31",122096.464158006
"847","Iowa","2001-05-31",66537.6037857424
"848","Nevada","2001-05-31",114893.596365418
"849","Arkansas","2001-05-31",52038.9847199147
"850","Mississippi","2001-05-31",NA
"851","Kansas","2001-05-31",48483.2092422965
"852","New Mexico","2001-05-31",NA
"853","Nebraska","2001-05-31",69203.8209500586
"854","Idaho","2001-05-31",81933.7697605674
"855","West Virginia","2001-05-31",40221.8380558967
"856","Hawaii","2001-05-31",151196.947201235
"857","New Hampshire","2001-05-31",112895.155432952
"858","Maine","2001-05-31",94267.1534342
"859","Rhode Island","2001-05-31",115089.116574686
"860","Montana","2001-05-31",NA
"861","Delaware","2001-05-31",104404.347720835
"862","South Dakota","2001-05-31",NA
"863","North Dakota","2001-05-31",NA
"864","Alaska","2001-05-31",100837.127950889
"865","District of Columbia","2001-05-31",163576.379218746
"866","Vermont","2001-05-31",90897.9670513562
"867","Wyoming","2001-05-31",NA
"868","California","2001-06-30",167698.86790316
"869","Texas","2001-06-30",58355.1344567039
"870","Florida","2001-06-30",80696.1070750297
"871","New York","2001-06-30",104680.224119074
"872","Pennsylvania","2001-06-30",68409.9569126092
"873","Illinois","2001-06-30",85267.7978529935
"874","Ohio","2001-06-30",67745.0040204694
"875","Georgia","2001-06-30",72981.6155490836
"876","North Carolina","2001-06-30",79864.427746997
"877","Michigan","2001-06-30",77510.1277182073
"878","New Jersey","2001-06-30",130065.583587542
"879","Virginia","2001-06-30",82010.6863333655
"880","Washington","2001-06-30",134373.382604933
"881","Arizona","2001-06-30",110898.63319949
"882","Massachusetts","2001-06-30",173365.763485184
"883","Tennessee","2001-06-30",69303.6629984465
"884","Indiana","2001-06-30",57642.357611952
"885","Maryland","2001-06-30",99877.2351577777
"886","Missouri","2001-06-30",60043.0872159503
"887","Wisconsin","2001-06-30",89872.262742718
"888","Colorado","2001-06-30",142886.680186108
"889","Minnesota","2001-06-30",110640.254306656
"890","South Carolina","2001-06-30",77375.9149783266
"891","Alabama","2001-06-30",56897.7345321201
"892","Louisiana","2001-06-30",68942.1522133956
"893","Kentucky","2001-06-30",59344.9157639445
"894","Oregon","2001-06-30",109523.79000229
"895","Oklahoma","2001-06-30",33744.2810004069
"896","Connecticut","2001-06-30",125011.515856326
"897","Utah","2001-06-30",122354.105521588
"898","Iowa","2001-06-30",66801.0999539469
"899","Nevada","2001-06-30",115441.818137034
"900","Arkansas","2001-06-30",52213.9784917898
"901","Mississippi","2001-06-30",NA
"902","Kansas","2001-06-30",48798.1880733114
"903","New Mexico","2001-06-30",NA
"904","Nebraska","2001-06-30",69422.6516481991
"905","Idaho","2001-06-30",82210.1903393914
"906","West Virginia","2001-06-30",40415.0172289539
"907","Hawaii","2001-06-30",151972.057886867
"908","New Hampshire","2001-06-30",114392.269870678
"909","Maine","2001-06-30",95422.5273199253
"910","Rhode Island","2001-06-30",116365.236215163
"911","Montana","2001-06-30",NA
"912","Delaware","2001-06-30",104994.20577958
"913","South Dakota","2001-06-30",NA
"914","North Dakota","2001-06-30",NA
"915","Alaska","2001-06-30",102410.508812783
"916","District of Columbia","2001-06-30",165801.932548689
"917","Vermont","2001-06-30",91486.260933096
"918","Wyoming","2001-06-30",NA
"919","California","2001-07-31",169606.063876728
"920","Texas","2001-07-31",58458.1520015037
"921","Florida","2001-07-31",81404.0564849789
"922","New York","2001-07-31",105352.37097509
"923","Pennsylvania","2001-07-31",68737.1723602192
"924","Illinois","2001-07-31",85843.7468266734
"925","Ohio","2001-07-31",67981.8841604257
"926","Georgia","2001-07-31",73435.0392833309
"927","North Carolina","2001-07-31",80039.2911576716
"928","Michigan","2001-07-31",77901.874895986
"929","New Jersey","2001-07-31",131285.545014608
"930","Virginia","2001-07-31",82578.6200897498
"931","Washington","2001-07-31",134868.128019372
"932","Arizona","2001-07-31",111264.2594803
"933","Massachusetts","2001-07-31",175435.238083762
"934","Tennessee","2001-07-31",69411.297490814
"935","Indiana","2001-07-31",57594.7647455207
"936","Maryland","2001-07-31",100561.270657164
"937","Missouri","2001-07-31",60437.5989069714
"938","Wisconsin","2001-07-31",90392.8987323436
"939","Colorado","2001-07-31",144025.095615473
"940","Minnesota","2001-07-31",111807.460255785
"941","South Carolina","2001-07-31",77616.6565755628
"942","Alabama","2001-07-31",57123.5989855714
"943","Louisiana","2001-07-31",69227.4770951537
"944","Kentucky","2001-07-31",59627.7874742699
"945","Oregon","2001-07-31",109917.146355617
"946","Oklahoma","2001-07-31",33833.9401435288
"947","Connecticut","2001-07-31",126057.381539975
"948","Utah","2001-07-31",122511.662222348
"949","Iowa","2001-07-31",67062.8951260223
"950","Nevada","2001-07-31",116022.093205252
"951","Arkansas","2001-07-31",52453.6405257335
"952","Mississippi","2001-07-31",NA
"953","Kansas","2001-07-31",49029.7238019566
"954","New Mexico","2001-07-31",NA
"955","Nebraska","2001-07-31",69597.3715636879
"956","Idaho","2001-07-31",82505.3187114281
"957","West Virginia","2001-07-31",40574.9043660357
"958","Hawaii","2001-07-31",152865.609628581
"959","New Hampshire","2001-07-31",115887.781149052
"960","Maine","2001-07-31",96738.708439568
"961","Rhode Island","2001-07-31",117771.556422102
"962","Montana","2001-07-31",NA
"963","Delaware","2001-07-31",105511.322247872
"964","South Dakota","2001-07-31",NA
"965","North Dakota","2001-07-31",NA
"966","Alaska","2001-07-31",104016.079845307
"967","District of Columbia","2001-07-31",168131.041547067
"968","Vermont","2001-07-31",92095.9513142356
"969","Wyoming","2001-07-31",NA
"970","California","2001-08-31",171436.385569573
"971","Texas","2001-08-31",58557.3491115479
"972","Florida","2001-08-31",82161.3334939466
"973","New York","2001-08-31",106039.137436283
"974","Pennsylvania","2001-08-31",69089.6061394246
"975","Illinois","2001-08-31",86564.1094147863
"976","Ohio","2001-08-31",68252.0592247032
"977","Georgia","2001-08-31",73900.4042425647
"978","North Carolina","2001-08-31",80272.1592757022
"979","Michigan","2001-08-31",78306.3574585267
"980","New Jersey","2001-08-31",132678.325974178
"981","Virginia","2001-08-31",83159.2025352594
"982","Washington","2001-08-31",135447.428568766
"983","Arizona","2001-08-31",111633.114549643
